# 词	编码	人工权重	分类	类型	实体	来源	核对日期
远程服务器	yuan cheng fu wu qi	15	网络与安全	term	远程服务器	thuocl-it	2026-09-17
远程查询	yuan cheng cha xun	15	网络与安全	term	远程查询	thuocl-it	2026-09-17
远程桌面	yuan cheng zhuo mian	15	网络与安全	term	远程桌面	thuocl-it	2026-09-17
远程桌面连接	yuan cheng zhuo mian lian jie	15	网络与安全	term	远程桌面连接	thuocl-it	2026-09-17
远程登录	yuan cheng deng lu	15	网络与安全	term	远程登录	thuocl-it	2026-09-17
远程登录协议	yuan cheng deng lu xie yi	15	网络与安全	term	远程登录协议	thuocl-it	2026-09-17
远程监控	yuan cheng jian kong	15	网络与安全	term	远程监控	thuocl-it	2026-09-17
远程终端	yuan cheng zhong duan	15	网络与安全	term	远程终端	thuocl-it	2026-09-17
远程访问	yuan cheng fang wen	15	网络与安全	term	远程访问	thuocl-it	2026-09-17
远程诊断	yuan cheng zhen duan	15	网络与安全	term	远程诊断	thuocl-it	2026-09-17
远程调用	yuan cheng diao yong	15	网络与安全	term	远程调用	thuocl-it	2026-09-17
远程调试	yuan cheng tiao shi	15	网络与安全	term	远程调试	thuocl-it	2026-09-17
远程过程调用	yuan cheng guo cheng diao yong	15	网络与安全	term	远程过程调用	thuocl-it	2026-09-17
远程进程调用	yuan cheng jin cheng diao yong	15	网络与安全	term	远程进程调用	thuocl-it	2026-09-17
远程连接	yuan cheng lian jie	15	网络与安全	term	远程连接	thuocl-it	2026-09-17
远程通信	yuan cheng tong xin	15	网络与安全	term	远程通信	thuocl-it	2026-09-17
远程通知	yuan cheng tong zhi	15	网络与安全	term	远程通知	thuocl-it	2026-09-17
远程部署	yuan cheng bu shu	15	网络与安全	term	远程部署	thuocl-it	2026-09-17
连接单元接口	lian jie dan yuan jie kou	15	网络与安全	term	连接单元接口	thuocl-it	2026-09-17
连接原语	lian jie yuan yu	15	网络与安全	term	连接原语	thuocl-it	2026-09-17
连接埠	lian jie bu	15	网络与安全	term	连接埠	thuocl-it	2026-09-17
连接失败	lian jie shi bai	15	网络与安全	term	连接失败	thuocl-it	2026-09-17
连接字符串	lian jie zi fu chuan	15	网络与安全	term	连接字符串	thuocl-it	2026-09-17
连接建立	lian jie jian li	15	网络与安全	term	连接建立	thuocl-it	2026-09-17
连接数	lian jie shu	15	网络与安全	term	连接数	thuocl-it	2026-09-17
连接数据库	lian jie shu ju ku	15	网络与安全	term	连接数据库	thuocl-it	2026-09-17
连接时间	lian jie shi jian	15	网络与安全	term	连接时间	thuocl-it	2026-09-17
连接机	lian jie ji	15	网络与安全	term	连接机	thuocl-it	2026-09-17
连接机制	lian jie ji zhi	15	网络与安全	term	连接机制	thuocl-it	2026-09-17
连接查询	lian jie cha xun	15	网络与安全	term	连接查询	thuocl-it	2026-09-17
连接点	lian jie dian	15	网络与安全	term	连接点	thuocl-it	2026-09-17
连接端点	lian jie duan dian	15	网络与安全	term	连接端点	thuocl-it	2026-09-17
连接编辑程序	lian jie bian ji cheng xu	15	网络与安全	term	连接编辑程序	thuocl-it	2026-09-17
连接释放	lian jie shi fang	15	网络与安全	term	连接释放	thuocl-it	2026-09-17
迭代加深	die dai jia shen	15	语言与架构	term	迭代加深	thuocl-it	2026-09-17
迭代加深搜索	die dai jia shen sou suo	15	语言与架构	term	迭代加深搜索	thuocl-it	2026-09-17
迭代器	die dai qi	15	语言与架构	term	迭代器	thuocl-it	2026-09-17
迭代器失效	die dai qi shi xiao	15	语言与架构	term	迭代器失效	thuocl-it	2026-09-17
迭代搜索	die dai sou suo	15	语言与架构	term	迭代搜索	thuocl-it	2026-09-17
迭代改进	die dai gai jin	15	语言与架构	term	迭代改进	thuocl-it	2026-09-17
迭代法	die dai fa	15	语言与架构	term	迭代法	thuocl-it	2026-09-17
递归估计	di gui gu ji	15	语言与架构	term	递归估计	thuocl-it	2026-09-17
递归例程	di gui li cheng	15	语言与架构	term	递归例程	thuocl-it	2026-09-17
递归函数	di gui han shu	15	语言与架构	term	递归函数	thuocl-it	2026-09-17
递归分治	di gui fen zhi	15	语言与架构	term	递归分治	thuocl-it	2026-09-17
递归定理	di gui ding li	15	语言与架构	term	递归定理	thuocl-it	2026-09-17
递归实现	di gui shi xian	15	语言与架构	term	递归实现	thuocl-it	2026-09-17
递归方法	di gui fang fa	15	语言与架构	term	递归方法	thuocl-it	2026-09-17
递归查询	di gui cha xun	15	语言与架构	term	递归查询	thuocl-it	2026-09-17
递归算法	di gui suan fa	15	语言与架构	term	递归算法	thuocl-it	2026-09-17
递归计算	di gui ji suan	15	语言与架构	term	递归计算	thuocl-it	2026-09-17
递归调用	di gui diao yong	15	语言与架构	term	递归调用	thuocl-it	2026-09-17
递归遍历	di gui bian li	15	语言与架构	term	递归遍历	thuocl-it	2026-09-17
通信仿真	tong xin fang zhen	15	网络与安全	term	通信仿真	thuocl-it	2026-09-17
通信协议	tong xin xie yi	15	网络与安全	term	通信协议	thuocl-it	2026-09-17
通信原理	tong xin yuan li	15	网络与安全	term	通信原理	thuocl-it	2026-09-17
通信基础	tong xin ji chu	15	网络与安全	term	通信基础	thuocl-it	2026-09-17
通信基础知识	tong xin ji chu zhi shi	15	网络与安全	term	通信基础知识	thuocl-it	2026-09-17
通信处理机	tong xin chu li ji	15	网络与安全	term	通信处理机	thuocl-it	2026-09-17
通信子网	tong xin zi wang	15	网络与安全	term	通信子网	thuocl-it	2026-09-17
通信安全	tong xin an quan	15	网络与安全	term	通信安全	thuocl-it	2026-09-17
通信接口	tong xin jie kou	15	网络与安全	term	通信接口	thuocl-it	2026-09-17
通信控制器	tong xin kong zhi qi	15	网络与安全	term	通信控制器	thuocl-it	2026-09-17
通信故障	tong xin gu zhang	15	网络与安全	term	通信故障	thuocl-it	2026-09-17
通信机制	tong xin ji zhi	15	网络与安全	term	通信机制	thuocl-it	2026-09-17
通信框架	tong xin kuang jia	15	网络与安全	term	通信框架	thuocl-it	2026-09-17
通信模型	tong xin mo xing	15	网络与安全	term	通信模型	thuocl-it	2026-09-17
通信测试	tong xin ce shi	15	网络与安全	term	通信测试	thuocl-it	2026-09-17
通信类	tong xin lei	15	网络与安全	term	通信类	thuocl-it	2026-09-17
通信编程	tong xin bian cheng	15	网络与安全	term	通信编程	thuocl-it	2026-09-17
通信软件	tong xin ruan jian	15	网络与安全	term	通信软件	thuocl-it	2026-09-17
通信连接	tong xin lian jie	15	网络与安全	term	通信连接	thuocl-it	2026-09-17
通信适配器	tong xin shi pei qi	15	网络与安全	term	通信适配器	thuocl-it	2026-09-17
部署图	bu shu tu	15	工程与交付	term	部署图	thuocl-it	2026-09-17
部署清单	bu shu qing dan	15	工程与交付	term	部署清单	thuocl-it	2026-09-17
部署项目	bu shu xiang mu	15	工程与交付	term	部署项目	thuocl-it	2026-09-17
配置信息	pei zhi xin xi	15	工程与交付	term	配置信息	thuocl-it	2026-09-17
配置参数	pei zhi can shu	15	工程与交付	term	配置参数	thuocl-it	2026-09-17
配置安装	pei zhi an zhuang	15	工程与交付	term	配置安装	thuocl-it	2026-09-17
配置审核	pei zhi shen he	15	工程与交付	term	配置审核	thuocl-it	2026-09-17
配置控制	pei zhi kong zhi	15	工程与交付	term	配置控制	thuocl-it	2026-09-17
配置文件属性	pei zhi wen jian shu xing	15	工程与交付	term	配置文件属性	thuocl-it	2026-09-17
配置文档	pei zhi wen dang	15	工程与交付	term	配置文档	thuocl-it	2026-09-17
配置标识	pei zhi biao zhi	15	工程与交付	term	配置标识	thuocl-it	2026-09-17
配置状态	pei zhi zhuang tai	15	工程与交付	term	配置状态	thuocl-it	2026-09-17
配置状态报告	pei zhi zhuang tai bao gao	15	工程与交付	term	配置状态报告	thuocl-it	2026-09-17
配置环境	pei zhi huan jing	15	工程与交付	term	配置环境	thuocl-it	2026-09-17
配置环境变量	pei zhi huan jing bian liang	15	工程与交付	term	配置环境变量	thuocl-it	2026-09-17
配置管理工具	pei zhi guan li gong ju	15	工程与交付	term	配置管理工具	thuocl-it	2026-09-17
重写规则	chong xie gui ze	15	语言与架构	term	重写规则	thuocl-it	2026-09-17
重构二叉树	chong gou er cha shu	15	工程与交付	term	重构二叉树	thuocl-it	2026-09-17
重试	chong shi	15	网络与安全	term	重试	thuocl-it	2026-09-17
重载函数	chong zai han shu	15	语言与架构	term	重载函数	thuocl-it	2026-09-17
重载运算符	chong zai yun suan fu	15	语言与架构	term	重载运算符	thuocl-it	2026-09-17
锁住数据库	suo zhu shu ju ku	15	系统与并发	term	锁住数据库	thuocl-it	2026-09-17
锁住记录	suo zhu ji lu	15	系统与并发	term	锁住记录	thuocl-it	2026-09-17
锁定参考线	suo ding can kao xian	15	系统与并发	term	锁定参考线	thuocl-it	2026-09-17
锁定工具栏	suo ding gong ju lan	15	系统与并发	term	锁定工具栏	thuocl-it	2026-09-17
锁定浏览器	suo ding liu lan qi	15	系统与并发	term	锁定浏览器	thuocl-it	2026-09-17
锁机制	suo ji zhi	15	系统与并发	term	锁机制	thuocl-it	2026-09-17
锁步	suo bu	15	系统与并发	term	锁步	thuocl-it	2026-09-17
锁相容性	suo xiang rong xing	15	系统与并发	term	锁相容性	thuocl-it	2026-09-17
锁表	suo biao	15	系统与并发	term	锁表	thuocl-it	2026-09-17
错误代码	cuo wu dai ma	15	语言与架构	term	错误代码	thuocl-it	2026-09-17
错误分析	cuo wu fen xi	15	语言与架构	term	错误分析	thuocl-it	2026-09-17
错误处理	cuo wu chu li	15	语言与架构	term	错误处理	thuocl-it	2026-09-17
错误异常	cuo wu yi chang	15	语言与架构	term	错误异常	thuocl-it	2026-09-17
错误扩散	cuo wu kuo san	15	语言与架构	term	错误扩散	thuocl-it	2026-09-17
错误控制	cuo wu kong zhi	15	语言与架构	term	错误控制	thuocl-it	2026-09-17
错误收集	cuo wu shou ji	15	语言与架构	term	错误收集	thuocl-it	2026-09-17
错误数据	cuo wu shu ju	15	语言与架构	term	错误数据	thuocl-it	2026-09-17
错误整理	cuo wu zheng li	15	语言与架构	term	错误整理	thuocl-it	2026-09-17
错误条件	cuo wu tiao jian	15	语言与架构	term	错误条件	thuocl-it	2026-09-17
错误模型	cuo wu mo xing	15	语言与架构	term	错误模型	thuocl-it	2026-09-17
错误类别	cuo wu lei bie	15	语言与架构	term	错误类别	thuocl-it	2026-09-17
错误解决	cuo wu jie jue	15	语言与架构	term	错误解决	thuocl-it	2026-09-17
错误解决办法	cuo wu jie jue ban fa	15	语言与架构	term	错误解决办法	thuocl-it	2026-09-17
错误解决方式	cuo wu jie jue fang shi	15	语言与架构	term	错误解决方式	thuocl-it	2026-09-17
错误解决方案	cuo wu jie jue fang an	15	语言与架构	term	错误解决方案	thuocl-it	2026-09-17
错误记录	cuo wu ji lu	15	语言与架构	term	错误记录	thuocl-it	2026-09-17
错误诊断	cuo wu zhen duan	15	语言与架构	term	错误诊断	thuocl-it	2026-09-17
错误调试	cuo wu tiao shi	15	语言与架构	term	错误调试	thuocl-it	2026-09-17
错误集	cuo wu ji	15	语言与架构	term	错误集	thuocl-it	2026-09-17
错误集合	cuo wu ji he	15	语言与架构	term	错误集合	thuocl-it	2026-09-17
错误集锦	cuo wu ji jin	15	语言与架构	term	错误集锦	thuocl-it	2026-09-17
错误页面	cuo wu ye mian	15	语言与架构	term	错误页面	thuocl-it	2026-09-17
错误预测	cuo wu yu ce	15	语言与架构	term	错误预测	thuocl-it	2026-09-17
键值	jian zhi	15	数据与存储	term	键值	thuocl-it	2026-09-17
键值对	jian zhi dui	15	数据与存储	term	键值对	thuocl-it	2026-09-17
键值编码	jian zhi bian ma	15	数据与存储	term	键值编码	thuocl-it	2026-09-17
键值观察	jian zhi guan cha	15	数据与存储	term	键值观察	thuocl-it	2026-09-17
防御式编程	fang yu shi bian cheng	15	网络与安全	term	防御式编程	thuocl-it	2026-09-17
防火墙配置	fang huo qiang pei zhi	15	网络与安全	term	防火墙配置	thuocl-it	2026-09-17
阻塞原语	zu se yuan yu	15	系统与并发	term	阻塞原语	thuocl-it	2026-09-17
阻塞状态	zu se zhuang tai	15	系统与并发	term	阻塞状态	thuocl-it	2026-09-17
阻塞网络	zu se wang luo	15	系统与并发	term	阻塞网络	thuocl-it	2026-09-17
阻塞队列	zu se dui lie	15	系统与并发	term	阻塞队列	thuocl-it	2026-09-17
阻塞非阻塞	zu se fei zu se	15	系统与并发	term	阻塞非阻塞	thuocl-it	2026-09-17
集群技术	ji qun ji shu	15	工程与交付	term	集群技术	thuocl-it	2026-09-17
集群搭建	ji qun da jian	15	工程与交付	term	集群搭建	thuocl-it	2026-09-17
集群环境	ji qun huan jing	15	工程与交付	term	集群环境	thuocl-it	2026-09-17
集群监控	ji qun jian kong	15	工程与交付	term	集群监控	thuocl-it	2026-09-17
集群管理	ji qun guan li	15	工程与交付	term	集群管理	thuocl-it	2026-09-17
集群部署	ji qun bu shu	15	工程与交付	term	集群部署	thuocl-it	2026-09-17
集群配置	ji qun pei zhi	15	工程与交付	term	集群配置	thuocl-it	2026-09-17
需求函数	xu qiu han shu	15	工程与交付	term	需求函数	thuocl-it	2026-09-17
需求审查	xu qiu shen cha	15	工程与交付	term	需求审查	thuocl-it	2026-09-17
需求工程	xu qiu gong cheng	15	工程与交付	term	需求工程	thuocl-it	2026-09-17
需求管理	xu qiu guan li	15	工程与交付	term	需求管理	thuocl-it	2026-09-17
需求规约	xu qiu gui yue	15	工程与交付	term	需求规约	thuocl-it	2026-09-17
需求阶段	xu qiu jie duan	15	工程与交付	term	需求阶段	thuocl-it	2026-09-17
需求驱动	xu qiu qu dong	15	工程与交付	term	需求驱动	thuocl-it	2026-09-17
需求验证	xu qiu yan zheng	15	工程与交付	term	需求验证	thuocl-it	2026-09-17
非阻塞	fei zu se	15	系统与并发	term	非阻塞	thuocl-it	2026-09-17
面向分析	mian xiang fen xi	15	语言与架构	term	面向分析	thuocl-it	2026-09-17
面向切面	mian xiang qie mian	15	语言与架构	term	面向切面	thuocl-it	2026-09-17
面向切面编程	mian xiang qie mian bian cheng	15	语言与架构	term	面向切面编程	thuocl-it	2026-09-17
面向制造	mian xiang zhi zao	15	语言与架构	term	面向制造	thuocl-it	2026-09-17
面向对象分析	mian xiang dui xiang fen xi	15	语言与架构	term	面向对象分析	thuocl-it	2026-09-17
面向对象原则	mian xiang dui xiang yuan ze	15	语言与架构	term	面向对象原则	thuocl-it	2026-09-17
面向对象建模	mian xiang dui xiang jian mo	15	语言与架构	term	面向对象建模	thuocl-it	2026-09-17
面向对象思想	mian xiang dui xiang si xiang	15	语言与架构	term	面向对象思想	thuocl-it	2026-09-17
面向对象技术	mian xiang dui xiang ji shu	15	语言与架构	term	面向对象技术	thuocl-it	2026-09-17
面向对象数据	mian xiang dui xiang shu ju	15	语言与架构	term	面向对象数据	thuocl-it	2026-09-17
面向对象方法	mian xiang dui xiang fang fa	15	语言与架构	term	面向对象方法	thuocl-it	2026-09-17
面向对象测试	mian xiang dui xiang ce shi	15	语言与架构	term	面向对象测试	thuocl-it	2026-09-17
面向对象编程	mian xiang dui xiang bian cheng	15	语言与架构	term	面向对象编程	thuocl-it	2026-09-17
面向对象设计	mian xiang dui xiang she ji	15	语言与架构	term	面向对象设计	thuocl-it	2026-09-17
面向对象语言	mian xiang dui xiang yu yan	15	语言与架构	term	面向对象语言	thuocl-it	2026-09-17
面向对象高级	mian xiang dui xiang gao ji	15	语言与架构	term	面向对象高级	thuocl-it	2026-09-17
面向接口编程	mian xiang jie kou bian cheng	15	语言与架构	term	面向接口编程	thuocl-it	2026-09-17
面向控制	mian xiang kong zhi	15	语言与架构	term	面向控制	thuocl-it	2026-09-17
面向数据结构	mian xiang shu ju jie gou	15	语言与架构	term	面向数据结构	thuocl-it	2026-09-17
面向方面编程	mian xiang fang mian bian cheng	15	语言与架构	term	面向方面编程	thuocl-it	2026-09-17
面向服务	mian xiang fu wu	15	语言与架构	term	面向服务	thuocl-it	2026-09-17
面向机器语言	mian xiang ji qi yu yan	15	语言与架构	term	面向机器语言	thuocl-it	2026-09-17
面向构件	mian xiang gou jian	15	语言与架构	term	面向构件	thuocl-it	2026-09-17
面向用户	mian xiang yong hu	15	语言与架构	term	面向用户	thuocl-it	2026-09-17
面向过程	mian xiang guo cheng	15	语言与架构	term	面向过程	thuocl-it	2026-09-17
面向过程编程	mian xiang guo cheng bian cheng	15	语言与架构	term	面向过程编程	thuocl-it	2026-09-17
面向过程语言	mian xiang guo cheng yu yan	15	语言与架构	term	面向过程语言	thuocl-it	2026-09-17
面向连接	mian xiang lian jie	15	语言与架构	term	面向连接	thuocl-it	2026-09-17
面向连接协议	mian xiang lian jie xie yi	15	语言与架构	term	面向连接协议	thuocl-it	2026-09-17
页表	ye biao	15	系统与并发	term	页表	thuocl-it	2026-09-17
页表项	ye biao xiang	15	系统与并发	term	页表项	thuocl-it	2026-09-17
页面优化	ye mian you hua	15	前端与应用	term	页面优化	thuocl-it	2026-09-17
页面传值	ye mian chuan zhi	15	前端与应用	term	页面传值	thuocl-it	2026-09-17
页面内查找	ye mian nei cha zhao	15	前端与应用	term	页面内查找	thuocl-it	2026-09-17
页面切换	ye mian qie huan	15	前端与应用	term	页面切换	thuocl-it	2026-09-17
页面前端	ye mian qian duan	15	前端与应用	term	页面前端	thuocl-it	2026-09-17
